time,i_C,i_L,i_d,i_s,u_R,u_out
4.280000000000002E-6,0.3710905611515045,22.371089935302734,-1.4437629033636767E-5,22.371105194091797,0.08906173706054688,59.33134460449219
4.290000000000002E-6,0.37905675172805786,22.379056930541992,-1.4437620848184451E-5,22.379070281982422,0.0909736230969429,59.33448028564453
4.300000000000002E-6,0.38702264428138733,22.387022018432617,-1.4437612662732136E-5,22.38703727722168,0.09288543462753296,59.337642669677734
4.310000000000002E-6,0.3949882388114929,22.394989013671875,-1.4437605386774521E-5,22.395002365112305,0.09479717910289764,59.34082794189453
4.320000000000002E-6,0.40295350551605225,22.4029541015625,-1.4437597201322205E-5,22.40296745300293,0.09670884162187576,59.34403991699219
4.330000000000003E-6,0.4109184741973877,22.410919189453125,-1.443758901586989E-5,22.410932540893555,0.09862043708562851,59.34727478027344
4.3400000000000025E-6,0.4188831150531769,22.418882369995117,-1.4437580830417573E-5,22.41889762878418,0.10053195059299469,59.35054016113281
4.350000000000002E-6,0.4268474578857422,22.426847457885742,-1.443757355445996E-5,22.426862716674805,0.1024433895945549,59.35382843017578
4.360000000000002E-6,0.43481147289276123,22.434810638427734,-1.4437565369007643E-5,22.434825897216797,0.10435475409030914,59.357139587402344
4.370000000000002E-6,0.442775160074234,22.44277572631836,-1.4437557183555327E-5,22.44278907775879,0.10626603662967682,59.36048126220703
4.380000000000002E-6,0.4507385194301605,22.45073890686035,-1.4437548998103011E-5,22.45075225830078,0.10817724466323853,59.36384582519531
4.390000000000002E-6,0.45870155096054077,22.458702087402344,-1.4437541722145397E-5,22.458715438842773,0.11008837074041367,59.36723709106445
4.400000000000002E-6,0.46666425466537476,22.466663360595703,-1.4437533536693081E-5,22.466678619384766,0.11199942231178284,59.37065124511719
4.410000000000003E-6,0.4746266305446625,22.474626541137695,-1.4437525351240765E-5,22.474641799926758,0.11391039192676544,59.37409591674805
4.4200000000000026E-6,0.48258867859840393,22.482587814331055,-1.443751716578845E-5,22.482603073120117,0.11582127958536148,59.3775634765625
4.4300000000000025E-6,0.49055036902427673,22.490550994873047,-1.4437509889830835E-5,22.490564346313477,0.11773209273815155,59.38105773925781
4.440000000000002E-6,0.49851173162460327,22.498512268066406,-1.443750170437852E-5,22.498525619506836,0.11964281648397446,59.38457489013672
4.450000000000002E-6,0.5064727663993835,22.506473541259766,-1.4437493518926203E-5,22.506486892700195,0.1215534657239914,59.388118743896484
4.460000000000002E-6,0.5144334435462952,22.514432907104492,-1.4437485333473887E-5,22.514448165893555,0.12346402555704117,59.39168930053711
4.470000000000002E-6,0.5223937630653381,22.52239418029785,-1.4437477148021571E-5,22.52240753173828,0.12537449598312378,59.395286560058594
4.480000000000002E-6,0.5303537249565125,22.530353546142578,-1.4437469872063957E-5,22.53036880493164,0.12728489935398102,59.39890670776367
4.490000000000002E-6,0.5383133888244629,22.538312911987305,-1.4437461686611641E-5,22.538328170776367,0.1291952133178711,59.40255355834961
4.500000000000003E-6,0.5462726354598999,22.54627227783203,-1.4437453501159325E-5,22.546287536621094,0.131105437874794,59.406227111816406
4.5100000000000026E-6,0.554231584072113,22.554231643676758,-1.443744531570701E-5,22.554244995117188,0.13301557302474976,59.4099235534668
4.5200000000000025E-6,0.5621901154518127,22.562191009521484,-1.4437438039749395E-5,22.562204360961914,0.13492563366889954,59.41364669799805
4.530000000000002E-6,0.5701483488082886,22.570148468017578,-1.4437429854297079E-5,22.570161819458008,0.13683560490608215,59.417396545410156
4.540000000000002E-6,0.578106164932251,22.578105926513672,-1.4437421668844763E-5,22.578121185302734,0.1387454718351364,59.42116928100586
4.550000000000002E-6,0.5860636234283447,22.586063385009766,-1.4437413483392447E-5,22.586078643798828,0.1406552642583847,59.42497253417969
4.560000000000002E-6,0.5940207242965698,22.59402084350586,-1.4437406207434833E-5,22.59403419494629,0.14256496727466583,59.42879867553711
4.570000000000002E-6,0.6019774675369263,22.601978302001953,-1.4437398021982517E-5,22.601991653442383,0.144474595785141,59.432647705078125
4.580000000000003E-6,0.6099337935447693,22.609933853149414,-1.4437389836530201E-5,22.609949111938477,0.1463841199874878,59.436527252197266
4.590000000000003E-6,0.6178898215293884,22.617889404296875,-1.4437381651077885E-5,22.617904663085938,0.14829355478286743,59.4404296875
4.6000000000000025E-6,0.6258453726768494,22.625844955444336,-1.4437374375120271E-5,22.6258602142334,0.1502029001712799,59.44435501098633
4.6100000000000024E-6,0.6338006258010864,22.633800506591797,-1.4437366189667955E-5,22.63381576538086,0.15211214125156403,59.44831085205078
4.620000000000002E-6,0.6417554616928101,22.641756057739258,-1.4437358004215639E-5,22.641769409179688,0.15402130782604218,59.45228958129883
4.630000000000002E-6,0.649709939956665,22.649709701538086,-1.4437350728258025E-5,22.64972496032715,0.15593038499355316,59.456295013427734
4.640000000000002E-6,0.6576640009880066,22.657663345336914,-1.4437342542805709E-5,22.657678604125977,0.1578393578529358,59.460323333740234
4.650000000000002E-6,0.6656176447868347,22.665616989135742,-1.4437334357353393E-5,22.665632247924805,0.15974824130535126,59.46438217163086
4.660000000000003E-6,0.6735709309577942,22.67357063293457,-1.4437326171901077E-5,22.673585891723633,0.16165702044963837,59.46846389770508
4.670000000000003E-6,0.6815237998962402,22.6815242767334,-1.4437318895943463E-5,22.681537628173828,0.1635657101869583,59.47256851196289
4.680000000000003E-6,0.6894763112068176,22.689476013183594,-1.4437310710491147E-5,22.689491271972656,0.1654743105173111,59.47670364379883
4.6900000000000025E-6,0.6974284052848816,22.69742774963379,-1.4437302525038831E-5,22.69744300842285,0.16738282144069672,59.48086166381836
4.7000000000000024E-6,0.7053800821304321,22.705379486083984,-1.4437294339586515E-5,22.705394744873047,0.16929122805595398,59.485042572021484
4.710000000000002E-6,0.713331401348114,22.71333122253418,-1.44372870636289E-5,22.713346481323242,0.17119953036308289,59.489253997802734
4.720000000000002E-6,0.7212822437286377,22.721282958984375,-1.4437278878176585E-5,22.721296310424805,0.17310774326324463,59.49348831176758
4.730000000000002E-6,0.7292327284812927,22.729232788085938,-1.4437270692724269E-5,22.729248046875,0.17501585185527802,59.49774932861328
4.740000000000002E-6,0.7371827960014343,22.7371826171875,-1.4437262507271953E-5,22.737197875976562,0.17692387104034424,59.502037048339844
4.750000000000003E-6,0.7451324462890625,22.745132446289062,-1.4437255231314339E-5,22.745147705078125,0.1788317859172821,59.50634765625
4.760000000000003E-6,0.7530816197395325,22.753082275390625,-1.4437247045862023E-5,22.753095626831055,0.1807395964860916,59.510684967041016
4.770000000000003E-6,0.7610304355621338,22.761030197143555,-1.4437238860409707E-5,22.761045455932617,0.18264730274677277,59.515045166015625
4.7800000000000025E-6,0.7689788341522217,22.768978118896484,-1.4437230674957391E-5,22.768993377685547,0.18455491960048676,59.51943588256836
4.790000000000002E-6,0.7769268155097961,22.776926040649414,-1.4437223398999777E-5,22.776941299438477,0.1864624321460724,59.52384948730469
4.800000000000002E-6,0.7848743200302124,22.784873962402344,-1.443721521354746E-5,22.784889221191406,0.18836984038352966,59.52828598022461
4.810000000000002E-6,0.7928214073181152,22.792821884155273,-1.4437207028095145E-5,22.792835235595703,0.19027714431285858,59.532752990722656
4.820000000000002E-6,0.8007681369781494,22.80076789855957,-1.4437198842642829E-5,22.800783157348633,0.19218434393405914,59.5372428894043
4.830000000000003E-6,0.8087143301963806,22.808713912963867,-1.4437191566685215E-5,22.80872917175293,0.19409143924713135,59.5417594909668
4.840000000000003E-6,0.8166601657867432,22.816659927368164,-1.4437183381232899E-5,22.816675186157227,0.1959984302520752,59.54629898071289
4.850000000000003E-6,0.8246055245399475,22.82460594177246,-1.4437175195780583E-5,22.82461929321289,0.19790533185005188,59.550865173339844
4.860000000000003E-6,0.8325504660606384,22.832550048828125,-1.4437167010328267E-5,22.832565307617188,0.199812114238739,59.555458068847656
4.8700000000000025E-6,0.8404949307441711,22.84049415588379,-1.4437159734370653E-5,22.84050941467285,0.2017187774181366,59.56007766723633
4.880000000000002E-6,0.8484389781951904,22.848438262939453,-1.4437151548918337E-5,22.848453521728516,0.20362535119056702,59.564720153808594
4.890000000000002E-6,0.8563825488090515,22.856382369995117,-1.443714336346602E-5,22.85639762878418,0.20553182065486908,59.56938934326172
4.900000000000002E-6,0.8643257021903992,22.86432647705078,-1.4437136087508406E-5,22.86433982849121,0.2074381709098816,59.5740852355957
4.910000000000002E-6,0.8722683787345886,22.872268676757812,-1.443712790205609E-5,22.872282028198242,0.20934441685676575,59.57880401611328
4.920000000000003E-6,0.8802106380462646,22.880210876464844,-1.4437119716603775E-5,22.880224227905273,0.21125054359436035,59.58354949951172
4.930000000000003E-6,0.8881523609161377,22.888153076171875,-1.4437111531151459E-5,22.888166427612305,0.2131565660238266,59.588321685791016
4.940000000000003E-6,0.8960937261581421,22.896093368530273,-1.4437104255193844E-5,22.896108627319336,0.2150624841451645,59.593116760253906
4.950000000000003E-6,0.9040345549583435,22.904033660888672,-1.4437096069741528E-5,22.904048919677734,0.21696829795837402,59.597938537597656
4.9600000000000025E-6,0.9119749665260315,22.911975860595703,-1.4437087884289213E-5,22.911989212036133,0.218873992562294,59.602787017822266
4.970000000000002E-6,0.9199148416519165,22.91991424560547,-1.4437079698836897E-5,22.91992950439453,0.22077956795692444,59.60765838623047
4.980000000000002E-6,0.9278542995452881,22.927854537963867,-1.4437072422879282E-5,22.927867889404297,0.2226850390434265,59.6125602722168
4.990000000000002E-6,0.9357932806015015,22.935792922973633,-1.4437064237426966E-5,22.935808181762695,0.22459039092063904,59.61748123168945
5.000000000000003E-6,0.9437317848205566,22.9437313079834,-1.443705605197465E-5,22.94374656677246,0.226495623588562,59.622432708740234
5.010000000000003E-6,0.9380286335945129,22.93802833557129,22.93801498413086,1.4482938240689691E-5,0.22512687742710114,59.624088287353516
5.020000000000003E-6,0.9323253035545349,22.93232536315918,22.932310104370117,1.4482931874226779E-5,0.22375807166099548,59.625728607177734
5.030000000000003E-6,0.9266218543052673,22.92662239074707,22.926607131958008,1.4482926417258568E-5,0.22238925099372864,59.627349853515625
5.0400000000000026E-6,0.9209182858467102,22.920917510986328,22.9209041595459,1.4482920960290357E-5,0.2210203856229782,59.62895202636719
5.0500000000000025E-6,0.9152145385742188,22.91521453857422,22.915199279785156,1.4482915503322147E-5,0.2196514904499054,59.63053512573242
5.060000000000002E-6,0.909510612487793,22.90951156616211,22.909496307373047,1.4482909136859234E-5,0.218282550573349,59.63209915161133
5.070000000000002E-6,0.9038066267967224,22.903806686401367,22.903791427612305,1.4482903679891024E-5,0.21691358089447021,59.633644104003906
5.080000000000003E-6,0.8981024622917175,22.898101806640625,22.898088455200195,1.4482898222922813E-5,0.21554458141326904,59.63517379760742
5.090000000000003E-6,0.8923981189727783,22.892398834228516,22.892383575439453,1.4482892765954603E-5,0.21417555212974548,59.63668441772461
5.100000000000003E-6,0.8866937160491943,22.886693954467773,22.88667869567871,1.448288639949169E-5,0.21280649304389954,59.63817596435547
5.110000000000003E-6,0.880989134311676,22.88098907470703,22.88097381591797,1.448288094252348E-5,0.21143738925457,59.6396484375
5.120000000000003E-6,0.8752844333648682,22.87528419494629,22.87527084350586,1.4482875485555269E-5,0.21006827056407928,59.6411018371582
5.1300000000000026E-6,0.8695796132087708,22.869579315185547,22.869565963745117,1.4482869119092356E-5,0.20869910717010498,59.64253616333008
5.1400000000000025E-6,0.863874614238739,22.863874435424805,22.863861083984375,1.4482863662124146E-5,0.2073299139738083,59.64395523071289
5.150000000000002E-6,0.8581695556640625,22.858169555664062,22.858154296875,1.4482858205155935E-5,0.2059606909751892,59.645355224609375
5.160000000000002E-6,0.8524643182754517,22.85246467590332,22.852449417114258,1.4482852748187725E-5,0.20459143817424774,59.64673614501953
5.170000000000003E-6,0.846759021282196,22.846759796142578,22.846744537353516,1.4482846381724812E-5,0.2032221555709839,59.64809799194336
5.180000000000003E-6,0.8410535454750061,22.841053009033203,22.841039657592773,1.4482840924756601E-5,0.20185284316539764,59.64944076538086
5.190000000000003E-6,0.8353479504585266,22.83534812927246,22.8353328704834,1.448283546778839E-5,0.2004835158586502,59.65076446533203
5.200000000000003E-6,0.8296422958374023,22.829641342163086,22.829627990722656,1.448283001082018E-5,0.1991141438484192,59.65207290649414
5.210000000000003E-6,0.8239364624023438,22.823936462402344,22.82392120361328,1.4482823644357268E-5,0.19774475693702698,59.65336227416992
5.2200000000000025E-6,0.8182305097579956,22.81822967529297,22.81821632385254,1.4482818187389057E-5,0.19637532532215118,59.654632568359375
5.2300000000000024E-6,0.8125244975090027,22.812524795532227,22.812509536743164,1.4482812730420846E-5,0.1950058788061142,59.6558837890625
5.240000000000002E-6,0.8068183660507202,22.80681800842285,22.806804656982422,1.4482806363957934E-5,0.19363640248775482,59.6571159362793
5.250000000000003E-6,0.8011120557785034,22.801111221313477,22.801097869873047,1.4482800906989723E-5,0.19226689636707306,59.658329010009766
5.260000000000003E-6,0.7954057455062866,22.795406341552734,22.795391082763672,1.4482795450021513E-5,0.1908973753452301,59.65952682495117
5.270000000000003E-6,0.7896992564201355,22.78969955444336,22.789684295654297,1.4482789993053302E-5,0.18952782452106476,59.66070556640625
5.280000000000003E-6,0.7839926481246948,22.783992767333984,22.783977508544922,1.448278362659039E-5,0.18815824389457703,59.661865234375
5.290000000000003E-6,0.7782859802246094,22.77828598022461,22.778270721435547,1.4482778169622179E-5,0.1867886334657669,59.66300582885742
5.300000000000003E-6,0.7725791931152344,22.772579193115234,22.772563934326172,1.4482772712653968E-5,0.1854190081357956,59.664127349853516
5.3100000000000025E-6,0.7668723464012146,22.76687240600586,22.766857147216797,1.4482767255685758E-5,0.18404936790466309,59.66523361206055
5.3200000000000024E-6,0.7611653804779053,22.761165618896484,22.761150360107422,1.4482760889222845E-5,0.182679682970047,59.666316986083984
5.330000000000003E-6,0.7554582953453064,22.75545883178711,22.755443572998047,1.4482755432254635E-5,0.18130998313426971,59.66738510131836
5.340000000000003E-6,0.7497511506080627,22.749752044677734,22.749736785888672,1.4482749975286424E-5,0.17994026839733124,59.668434143066406
5.350000000000003E-6,0.7440438866615295,22.744043350219727,22.744029998779297,1.4482743608823512E-5,0.17857052385807037,59.669464111328125
5.360000000000003E-6,0.7383365035057068,22.73833656311035,22.73832130432129,1.4482738151855301E-5,0.17720076441764832,59.670475006103516
5.370000000000003E-6,0.732629120349884,22.732629776000977,22.732614517211914,1.448273269488709E-5,0.17583099007606506,59.671470642089844
5.380000000000003E-6,0.726921558380127,22.72692108154297,22.72690773010254,1.448272723791888E-5,0.17446117103099823,59.67244338989258
5.390000000000003E-6,0.7212139964103699,22.721214294433594,22.72119903564453,1.4482720871455967E-5,0.1730913519859314,59.67340087890625
5.4000000000000025E-6,0.7155062556266785,22.715505599975586,22.715492248535156,1.4482715414487757E-5,0.17172150313854218,59.674339294433594
5.410000000000002E-6,0.7097985148429871,22.70979881286621,22.70978355407715,1.4482709957519546E-5,0.17035163938999176,59.67525863647461
5.420000000000003E-6,0.7040906548500061,22.704090118408203,22.704076766967773,1.4482704500551336E-5,0.16898176074028015,59.6761589050293
5.430000000000003E-6,0.6983827352523804,22.698383331298828,22.698368072509766,1.4482698134088423E-5,0.16761185228824615,59.67704391479492
5.440000000000003E-6,0.6926747560501099,22.69267463684082,22.692659378051758,1.4482692677120212E-5,0.16624192893505096,59.67790985107422
5.450000000000003E-6,0.6869666576385498,22.686965942382812,22.686952590942383,1.4482687220152002E-5,0.16487199068069458,59.67875289916992
5.460000000000003E-6,0.681258499622345,22.681259155273438,22.681243896484375,1.448268085368909E-5,0.163502037525177,59.67958068847656
5.470000000000003E-6,0.6755502820014954,22.67555046081543,22.675535202026367,1.4482675396720879E-5,0.16213206946849823,59.680389404296875
5.480000000000003E-6,0.669842004776001,22.669841766357422,22.669828414916992,1.4482669939752668E-5,0.16076207160949707,59.681182861328125
5.4900000000000025E-6,0.664133608341217,22.664133071899414,22.664119720458984,1.4482664482784458E-5,0.1593920737504959,59.68195343017578
5.500000000000003E-6,0.6584252119064331,22.658424377441406,22.658411026000977,1.4482658116321545E-5,0.15802204608917236,59.682708740234375
5.510000000000003E-6,0.6527166962623596,22.65271759033203,22.65270233154297,1.4482652659353334E-5,0.15665201842784882,59.68344497680664
5.520000000000003E-6,0.6470081806182861,22.647008895874023,22.64699363708496,1.4482647202385124E-5,0.15528196096420288,59.68416213989258
5.530000000000003E-6,0.6412995457649231,22.641300201416016,22.641284942626953,1.4482640835922211E-5,0.15391188859939575,59.68486022949219
5.540000000000003E-6,0.6355909109115601,22.635591506958008,22.635576248168945,1.4482635378954E-5,0.15254181623458862,59.68553924560547
5.550000000000003E-6,0.6298821568489075,22.6298828125,22.629867553710938,1.448262992198579E-5,0.1511717140674591,59.68620300292969
5.560000000000003E-6,0.6241734027862549,22.624174118041992,22.62415885925293,1.448262446501758E-5,0.1498016119003296,59.68684387207031
5.5700000000000026E-6,0.6184645295143127,22.618465423583984,22.618450164794922,1.4482618098554667E-5,0.14843149483203888,59.687469482421875
5.5800000000000025E-6,0.6127556562423706,22.612754821777344,22.612741470336914,1.4482612641586456E-5,0.14706136286258698,59.68807601928711
5.590000000000003E-6,0.6070467233657837,22.607046127319336,22.607032775878906,1.4482607184618246E-5,0.14569121599197388,59.688663482666016
5.600000000000003E-6,0.601337730884552,22.601337432861328,22.6013240814209,1.4482601727650035E-5,0.14432105422019958,59.68923568725586
5.610000000000003E-6,0.5956286787986755,22.59562873840332,22.595613479614258,1.4482595361187123E-5,0.1429508924484253,59.68978500366211
5.620000000000003E-6,0.5899196267127991,22.589920043945312,22.58990478515625,1.4482589904218912E-5,0.1415807157754898,59.6903190612793
5.630000000000003E-6,0.5842105150222778,22.584211349487305,22.584196090698242,1.4482584447250701E-5,0.14021052420139313,59.690834045410156
5.640000000000003E-6,0.5785013437271118,22.578500747680664,22.578487396240234,1.4482578080787789E-5,0.13884031772613525,59.69132995605469
5.650000000000003E-6,0.5727921724319458,22.572792053222656,22.572776794433594,1.4482572623819578E-5,0.13747011125087738,59.69180679321289
5.6600000000000026E-6,0.5670828819274902,22.56708335876465,22.567068099975586,1.4482567166851368E-5,0.1360999047756195,59.692264556884766
5.670000000000003E-6,0.5613736510276794,22.561372756958008,22.561359405517578,1.4482561709883157E-5,0.13472966849803925,59.69270706176758
5.680000000000003E-6,0.5556643009185791,22.5556640625,22.55565071105957,1.4482555343420245E-5,0.13335943222045898,59.6931266784668
5.690000000000003E-6,0.5499550104141235,22.549955368041992,22.54994010925293,1.4482549886452034E-5,0.13198919594287872,59.69353103637695
5.700000000000003E-6,0.5442456007003784,22.54424476623535,22.544231414794922,1.4482544429483823E-5,0.13061894476413727,59.69391632080078
5.710000000000003E-6,0.5385361909866333,22.538536071777344,22.53852081298828,1.4482538972515613E-5,0.1292486935853958,59.69428253173828
5.720000000000003E-6,0.5328267812728882,22.532827377319336,22.532812118530273,1.44825326060527E-5,0.12787842750549316,59.69463348388672
5.730000000000003E-6,0.5271173119544983,22.527116775512695,22.527103424072266,1.448252714908449E-5,0.12650816142559052,59.69496154785156
5.740000000000003E-6,0.5214078426361084,22.521408081054688,22.521392822265625,1.448252169211628E-5,0.12513788044452667,59.695274353027344
5.750000000000003E-6,0.5156983137130737,22.515697479248047,22.515684127807617,1.4482515325653367E-5,0.12376759946346283,59.6955680847168
5.760000000000003E-6,0.5099887847900391,22.50998878479004,22.509973526000977,1.4482509868685156E-5,0.12239731848239899,59.69584274291992
5.770000000000003E-6,0.5042792558670044,22.50428009033203,22.50426483154297,1.4482504411716945E-5,0.12102702260017395,59.69609832763672
5.780000000000003E-6,0.4985697269439697,22.49856948852539,22.49855613708496,1.4482498954748735E-5,0.11965673416852951,59.69633483886719
5.790000000000003E-6,0.4928601384162903,22.492860794067383,22.49284553527832,1.4482492588285822E-5,0.11828643083572388,59.696556091308594
5.800000000000003E-6,0.48715054988861084,22.487150192260742,22.487136840820312,1.4482487131317612E-5,0.11691613495349884,59.69675827026367
5.810000000000003E-6,0.4814409613609314,22.481441497802734,22.481426239013672,1.4482481674349401E-5,0.1155458316206932,59.69694137573242
5.820000000000003E-6,0.47573134303092957,22.475730895996094,22.475717544555664,1.4482475307886489E-5,0.11417552083730698,59.697105407714844
5.830000000000003E-6,0.47002172470092773,22.470022201538086,22.470006942749023,1.4482469850918278E-5,0.11280521750450134,59.69725036621094
5.840000000000003E-6,0.4643121063709259,22.464311599731445,22.464298248291016,1.4482464393950067E-5,0.11143490672111511,59.6973762512207
5.850000000000003E-6,0.4586024582386017,22.458602905273438,22.458587646484375,1.4482458936981857E-5,0.11006459593772888,59.697486877441406
5.860000000000003E-6,0.45289283990859985,22.452892303466797,22.452878952026367,1.4482452570518944E-5,0.10869427770376205,59.69757843017578
5.870000000000003E-6,0.44718319177627563,22.44718360900879,22.447168350219727,1.4482447113550734E-5,0.10732396692037582,59.69765090942383
5.880000000000003E-6,0.4414735734462738,22.44147300720215,22.44145965576172,1.4482441656582523E-5,0.1059536561369896,59.69770431518555
5.890000000000003E-6,0.4357639253139496,22.43576431274414,22.435749053955078,1.4482436199614312E-5,0.10458334535360336,59.69773864746094
5.900000000000003E-6,0.43005430698394775,22.4300537109375,22.43004035949707,1.44824298331514E-5,0.10321303457021713,59.697757720947266
5.910000000000003E-6,0.4243446886539459,22.424345016479492,22.42432975769043,1.448242437618319E-5,0.1018427237868309,59.69775390625
5.9200000000000035E-6,0.4186350703239441,22.41863441467285,22.418621063232422,1.4482418919214979E-5,0.10047242045402527,59.69773483276367
5.930000000000003E-6,0.41292545199394226,22.412925720214844,22.41291046142578,1.4482412552752066E-5,0.09910210967063904,59.697696685791016
5.940000000000003E-6,0.4072158634662628,22.407215118408203,22.407201766967773,1.4482407095783856E-5,0.0977318063378334,59.69763946533203
5.950000000000003E-6,0.4015062749385834,22.401506423950195,22.401491165161133,1.4482401638815645E-5,0.09636151045560837,59.69756317138672
5.960000000000003E-6,0.3957967162132263,22.395795822143555,22.395782470703125,1.4482396181847434E-5,0.09499121457338333,59.697471618652344
5.970000000000003E-6,0.39008715748786926,22.390087127685547,22.390071868896484,1.4482389815384522E-5,0.0936209186911583,59.697357177734375
5.980000000000003E-6,0.3843776285648346,22.38437843322754,22.384363174438477,1.4482384358416311E-5,0.09225063025951385,59.697227478027344
5.990000000000003E-6,0.3786681294441223,22.3786678314209,22.37865447998047,1.44823789014481E-5,0.09088034927845001,59.697078704833984
6.000000000000003E-6,0.37295863032341003,22.37295913696289,22.372943878173828,1.4482372534985188E-5,0.08951006829738617,59.6969108581543
6.0100000000000034E-6,0.36724916100502014,22.36724853515625,22.36723518371582,1.4482367078016978E-5,0.08813979476690292,59.69672775268555
6.020000000000003E-6,0.36153969168663025,22.361539840698242,22.36152458190918,1.4482361621048767E-5,0.08676952868700027,59.6965217590332
6.030000000000003E-6,0.35583028197288513,22.355831146240234,22.355815887451172,1.4482356164080556E-5,0.08539927005767822,59.6963005065918
6.040000000000003E-6,0.3501209020614624,22.350120544433594,22.350107192993164,1.4482349797617644E-5,0.08402901142835617,59.69606018066406
6.050000000000003E-6,0.3444115221500397,22.344411849975586,22.344396591186523,1.4482344340649433E-5,0.08265876770019531,59.69580078125
6.060000000000003E-6,0.3387022018432617,22.338701248168945,22.338687896728516,1.4482338883681223E-5,0.08128852397203445,59.69552230834961
6.070000000000003E-6,0.33299291133880615,22.332992553710938,22.332979202270508,1.4482333426713012E-5,0.07991829514503479,59.695228576660156
6.080000000000003E-6,0.3272836208343506,22.32728385925293,22.327268600463867,1.44823270602501E-5,0.07854807376861572,59.69491195678711
6.0900000000000035E-6,0.3215744197368622,22.321575164794922,22.32155990600586,1.4482321603281889E-5,0.07717785984277725,59.694580078125
6.1000000000000034E-6,0.3158652186393738,22.31586456298828,22.31585121154785,1.4482316146313678E-5,0.07580765336751938,59.69422912597656
6.110000000000003E-6,0.31015607714653015,22.310155868530273,22.310142517089844,1.4482309779850766E-5,0.0744374543428421,59.6938591003418
6.120000000000003E-6,0.3044469654560089,22.304447174072266,22.304431915283203,1.4482304322882555E-5,0.07306727021932602,59.6934700012207
6.130000000000003E-6,0.29873791337013245,22.298738479614258,22.298723220825195,1.4482298865914345E-5,0.07169710099697113,59.69306564331055
6.140000000000003E-6,0.29302889108657837,22.29302978515625,22.293014526367188,1.4482293408946134E-5,0.07032693177461624,59.6926383972168
6.150000000000003E-6,0.28731992840766907,22.28731918334961,22.28730583190918,1.4482287042483222E-5,0.06895678490400314,59.692195892333984
6.160000000000003E-6,0.28161099553108215,22.2816104888916,22.281597137451172,1.4482281585515011E-5,0.06758663803339005,59.691734313964844
6.170000000000004E-6,0.27590212225914,22.275901794433594,22.275888442993164,1.44822761285468E-5,0.06621651351451874,59.691253662109375
6.1800000000000035E-6,0.27019330859184265,22.270193099975586,22.270179748535156,1.4482269762083888E-5,0.06484639644622803,59.69075393676758
6.190000000000003E-6,0.26448455452919006,22.264484405517578,22.264469146728516,1.4482264305115677E-5,0.06347629427909851,59.69023895263672
6.200000000000003E-6,0.25877586007118225,22.25877571105957,22.258760452270508,1.4482258848147467E-5,0.06210620328783989,59.68970489501953
6.210000000000003E-6,0.2530671954154968,22.253067016601562,22.253053665161133,1.4482253391179256E-5,0.06073612719774246,59.68914794921875
6.220000000000003E-6,0.24735860526561737,22.247358322143555,22.247344970703125,1.4482247024716344E-5,0.05936606600880623,59.688575744628906
6.230000000000003E-6,0.2416500747203827,22.241649627685547,22.241636276245117,1.4482241567748133E-5,0.05799601972103119,59.68798828125
6.240000000000003E-6,0.23594161868095398,22.23594093322754,22.23592758178711,1.4482236110779922E-5,0.05662598833441734,59.6873779296875
6.250000000000003E-6,0.23023320734500885,22.230234146118164,22.2302188873291,1.4482230653811712E-5,0.05525597184896469,59.68675231933594
6.260000000000004E-6,0.22452488541603088,22.224525451660156,22.224510192871094,1.44822242873488E-5,0.05388597026467323,59.68610382080078
6.2700000000000035E-6,0.2188166081905365,22.21881675720215,22.218801498413086,1.4482218830380589E-5,0.05251598730683327,59.68544006347656
6.280000000000003E-6,0.21310842037200928,22.21310806274414,22.21309471130371,1.4482213373412378E-5,0.051146019250154495,59.684757232666016
6.290000000000003E-6,0.20740029215812683,22.207399368286133,22.207386016845703,1.4482207006949466E-5,0.049776069819927216,59.68405532836914
6.300000000000003E-6,0.20169223845005035,22.201692581176758,22.201677322387695,1.4482201549981255E-5,0.04840613529086113,59.6833381652832
6.310000000000003E-6,0.19598425924777985,22.19598388671875,22.19597053527832,1.4482196093013044E-5,0.047036223113536835,59.68260192871094
6.320000000000003E-6,0.1902763545513153,22.190277099609375,22.190261840820312,1.4482190636044834E-5,0.045666325837373734,59.68184280395508
6.330000000000003E-6,0.18456853926181793,22.184568405151367,22.184553146362305,1.4482184269581921E-5,0.044296447187662125,59.681068420410156
6.340000000000004E-6,0.17886079847812653,22.178861618041992,22.17884635925293,1.448217881261371E-5,0.042926590889692307,59.680274963378906
6.350000000000004E-6,0.1731531322002411,22.173152923583984,22.173139572143555,1.44821733556455E-5,0.04155675321817398,59.679466247558594
6.3600000000000035E-6,0.16744555532932281,22.16744613647461,22.167430877685547,1.4482166989182588E-5,0.04018693417310715,59.67863464355469
6.370000000000003E-6,0.1617380678653717,22.1617374420166,22.161724090576172,1.4482161532214377E-5,0.038817137479782104,59.67778778076172
6.380000000000003E-6,0.15603066980838776,22.156030654907227,22.156015396118164,1.4482156075246166E-5,0.037447359412908554,59.67692184448242
6.390000000000003E-6,0.15032334625720978,22.15032386779785,22.15030860900879,1.4482150618277956E-5,0.036077603697776794,59.6760368347168
6.400000000000003E-6,0.14461612701416016,22.144615173339844,22.144601821899414,1.4482144251815043E-5,0.034707870334386826,59.675132751464844
6.410000000000003E-6,0.1389089971780777,22.13890838623047,22.13889503479004,1.4482138794846833E-5,0.03333815932273865,59.67420959472656
